ID,Name,InChI,InChIKey,SMILES,Solubility,Prediction
C-626,1-(4-methylphenylsulfonyl)cyclobutanecarboxylic acid isopropyl ester,"InChI=1S/C15H20O4S/c1-11(2)19-14(16)15(9-4-10-15)20(17,18)13-7-5-12(3)6-8-13/h5-8,11H,4,9-10H2,1-3H3",HMGCFJCNDADXNC-UHFFFAOYSA-N,CC(C)OC(=O)C1(CCC1)[S](=O)(=O)C2=CC=C(C)C=C2,-3.34,-3.76
C-627,"2',3,4-trichlorobiphenyl",InChI=1S/C12H7Cl3/c13-10-4-2-1-3-9(10)8-5-6-11(14)12(15)7-8/h1-7H,RIMXLXBUOQMDHV-UHFFFAOYSA-N,ClC1=C(Cl)C=C(C=C1)C2=CC=CC=C2Cl,-6.51,-6.29
C-628,"1,3,5,7-tetrachloronaphthalene",InChI=1S/C10H4Cl4/c11-5-1-7-8(10(14)3-5)2-6(12)4-9(7)13/h1-4H,OTTCXKPQKOLSJN-UHFFFAOYSA-N,ClC1=CC2=C(C=C(Cl)C=C2Cl)C(=C1)Cl,-7.82,-6.57
C-629,"3,5-diiodosalicylic acid","InChI=1S/C7H4I2O3/c8-3-1-4(7(11)12)6(10)5(9)2-3/h1-2,10H,(H,11,12)",DHZVWQPHNWDCFS-UHFFFAOYSA-N,OC(=O)C1=C(O)C(=CC(=C1)I)I,-3.31,-3.4
C-630,"2,3',5-trichlorobiphenyl",InChI=1S/C12H7Cl3/c13-9-3-1-2-8(6-9)11-7-10(14)4-5-12(11)15/h1-7H,ONNCPBRWFSKDMQ-UHFFFAOYSA-N,ClC1=CC(=CC=C1)C2=C(Cl)C=CC(=C2)Cl,-6.01,-6.31
C-631,prednisolone  acetate,"InChI=1S/C23H30O6/c1-13(24)29-12-19(27)23(28)9-7-17-16-5-4-14-10-15(25)6-8-21(14,2)20(16)18(26)11-22(17,23)3/h6,8,10,16-18,20,26,28H,4-5,7,9,11-12H2,1-3H3",LRJOMUJRLNCICJ-UHFFFAOYSA-N,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,-4.38,-3.98
C-632,dibenzothiophene,InChI=1S/C12H8S/c1-3-7-11-9(5-1)10-6-2-4-8-12(10)13-11/h1-8H,IYYZUPMFVPLQIF-UHFFFAOYSA-N,S1C2=C(C=CC=C2)C3=C1C=CC=C3,-5.1,-4.04
C-633,"5-(1-aziridinyl)-2,4-dinitrobenzamide","InChI=1S/C9H8N4O5/c10-9(14)5-3-7(11-1-2-11)8(13(17)18)4-6(5)12(15)16/h3-4H,1-2H2,(H2,10,14)",WOCXQMCIOTUMJV-UHFFFAOYSA-N,NC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-2.3,-2.45
C-634,1-(4-chlorophenylsulfonyl)cyclopropanecarboxylic acid isopropyl ester,"InChI=1S/C13H15ClO4S/c1-9(2)18-12(15)13(7-8-13)19(16,17)11-5-3-10(14)4-6-11/h3-6,9H,7-8H2,1-2H3",SAFRSRKBLQVPQW-UHFFFAOYSA-N,CC(C)OC(=O)C1(CC1)[S](=O)(=O)C2=CC=C(Cl)C=C2,-3.54,-3.71
C-635,"2,4,5-trichlorobiphenyl",InChI=1S/C12H7Cl3/c13-10-7-12(15)11(14)6-9(10)8-4-2-1-3-5-8/h1-7H,VGVIKVCCUATMNG-UHFFFAOYSA-N,ClC1=CC(=C(C=C1Cl)C2=CC=CC=C2)Cl,-6.45,-6.29
C-636,"1,2,3,5-tetrachloronaphthalene",InChI=1S/C10H4Cl4/c11-7-3-1-2-5-6(7)4-8(12)10(14)9(5)13/h1-4H,HJJKSUVYCQAMBG-UHFFFAOYSA-N,ClC1=CC=CC2=C1C=C(Cl)C(=C2Cl)Cl,-7.86,-6.59
C-637,dimethipin,"InChI=1S/C6H10O4S2/c1-5-6(2)12(9,10)4-3-11(5,7)8/h3-4H2,1-2H3",PHVNLLCAQHGNKU-UHFFFAOYSA-N,CC1=C(C)[S](=O)(=O)CC[S]1(=O)=O,-1.85,-1.37
C-638,methyl 2-(4-bromobenzenesulfonyl)acetate;  2-(4-bromobenzenesulfonyl)acetic acid methyl ester,"InChI=1S/C9H9BrO4S/c1-14-9(11)6-15(12,13)8-4-2-7(10)3-5-8/h2-5H,6H2,1H3",CNEVNTZDQZVZGP-UHFFFAOYSA-N,COC(=O)C[S](=O)(=O)C1=CC=C(Br)C=C1,-2.48,-3.18
C-639,"2,3,4-trichlorobiphenyl",InChI=1S/C12H7Cl3/c13-10-7-6-9(11(14)12(10)15)8-4-2-1-3-5-8/h1-7H,IUYHQGMDSZOPDZ-UHFFFAOYSA-N,ClC1=C(Cl)C(=C(C=C1)C2=CC=CC=C2)Cl,-6.18,-6.29
C-640,"1,2,3,4-tetrachloronaphthalene",InChI=1S/C10H4Cl4/c11-7-5-3-1-2-4-6(5)8(12)10(14)9(7)13/h1-4H,NAQWICRLNQSPPW-UHFFFAOYSA-N,ClC1=C(Cl)C2=C(C=CC=C2)C(=C1Cl)Cl,-7.8,-6.54
C-641,"2,4,6-trichlorobiphenyl",InChI=1S/C12H7Cl3/c13-9-6-10(14)12(11(15)7-9)8-4-2-1-3-5-8/h1-7H,MTLMVEWEYZFYTH-UHFFFAOYSA-N,ClC1=CC(=C(C(=C1)Cl)C2=CC=CC=C2)Cl,-6.06,-6.3
C-642,"2,2',5-trichlorobiphenyl",InChI=1S/C12H7Cl3/c13-8-5-6-12(15)10(7-8)9-3-1-2-4-11(9)14/h1-7H,DCMURXAZTZQAFB-UHFFFAOYSA-N,ClC1=CC(=C(Cl)C=C1)C2=CC=CC=C2Cl,-5.81,-6.31
C-643,"4-hydroxy-5,6-dihydro-4h-2-sulfamoylthieno[2,3-b]thiopyran","InChI=1S/C7H9NO3S3/c8-14(10,11)6-3-4-5(9)1-2-12-7(4)13-6/h3,5,9H,1-2H2,(H2,8,10,11)",QUBSMEXIPLOOMC-UHFFFAOYSA-N,N[S](=O)(=O)C1=CC2=C(SCCC2O)S1,-2.59,-2.6
C-644,1-(4-methylphenylsulfonyl)cyclohexanecarboxylic acid methyl ester,"InChI=1S/C15H20O4S/c1-12-6-8-13(9-7-12)20(17,18)15(14(16)19-2)10-4-3-5-11-15/h6-9H,3-5,10-11H2,1-2H3",XBQBUJRJLAOQHD-UHFFFAOYSA-N,COC(=O)C1(CCCCC1)[S](=O)(=O)C2=CC=C(C)C=C2,-4.61,-3.81
C-645,methazolamide,"InChI=1S/C5H8N4O3S2/c1-3(10)7-4-9(2)8-5(13-4)14(6,11)12/h1-2H3,(H2,6,11,12)",FLOSMHQXBMRNHR-UHFFFAOYSA-N,CN1N=C(SC1=NC(C)=O)[S](N)(=O)=O,-1.92,-2.13
C-646,codeine;  methylmorphine,"InChI=1S/C18H21NO3/c1-19-8-7-18-11-4-5-13(20)17(18)22-16-14(21-2)6-3-10(15(16)18)9-12(11)19/h3-6,11-13,17,20H,7-9H2,1-2H3",OROGSEYTTFOCAN-UHFFFAOYSA-N,COC1=C2OC3C(O)C=CC4C5CC(=C2C34CCN5C)C=C1,-2.15,-2.72
C-647,methyl  1-(4-bromophenylsulfonyl)cyclopropane-1-carboxylate; 1-(4-bromophenylsulfonyl)cyclopropanecarboxylic acid methyl ester,"InChI=1S/C11H11BrO4S/c1-16-10(13)11(6-7-11)17(14,15)9-4-2-8(12)3-5-9/h2-5H,6-7H2,1H3",IPABBDLXSJIQEG-UHFFFAOYSA-N,COC(=O)C1(CC1)[S](=O)(=O)C2=CC=C(Br)C=C2,-3.67,-3.44
C-648,"2,3,6-trichlorobiphenyl",InChI=1S/C12H7Cl3/c13-9-6-7-10(14)12(15)11(9)8-4-2-1-3-5-8/h1-7H,LVROLHVSYNLFBE-UHFFFAOYSA-N,ClC1=CC=C(Cl)C(=C1Cl)C2=CC=CC=C2,-6.29,-6.3
C-649,"imazamethabenz (meta-isomer);  2-[4,5-dihydro-4-isopropyl-4-methyl-5-oxo-1h-imidazol-2-yl]-5-methylbenzoic acid methyl ester","InChI=1S/C16H20N2O3/c1-9(2)16(4)15(20)17-13(18-16)11-7-6-10(3)8-12(11)14(19)21-5/h6-9H,1-5H3,(H,17,18,20)",TYIHVCIQMMTVHE-UHFFFAOYSA-N,COC(=O)C1=C(C=CC(=C1)C)C2=NC(C)(C(C)C)C(=O)N2,-2.12,-3.68
C-650,"imazamethabenz (para-isomer);  2-[4,5-dihydro-4-isopropyl-4-methyl-5-oxo-1h-imidazol-2-yl]-4-methylbenzoic acid methyl ester","InChI=1S/C16H20N2O3/c1-9(2)16(4)15(20)17-13(18-16)12-8-10(3)6-7-11(12)14(19)21-5/h6-9H,1-5H3,(H,17,18,20)",FFCCBBNQPIMUJI-UHFFFAOYSA-N,COC(=O)C1=C(C=C(C)C=C1)C2=NC(C)(C(C)C)C(=O)N2,-2.35,-3.67
C-651,buprofezin,"InChI=1S/C16H23N3OS/c1-12(2)19-14(17-16(3,4)5)21-11-18(15(19)20)13-9-7-6-8-10-13/h6-10,12H,11H2,1-5H3",PRLVTUNWOQKEAI-UHFFFAOYSA-N,CC(C)N1C(=O)N(CSC1=NC(C)(C)C)C2=CC=CC=C2,-5.53,-3.13
C-652,"2,2',6-trichlorobiphenyl",InChI=1S/C12H7Cl3/c13-9-5-2-1-4-8(9)12-10(14)6-3-7-11(12)15/h1-7H,MVXIJRBBCDLNLX-UHFFFAOYSA-N,ClC1=CC=CC=C1C2=C(Cl)C=CC=C2Cl,-5.9,-6.29
C-653,nitrofurantoin,"InChI=1S/C8H6N4O5/c13-6-4-11(8(14)10-6)9-3-5-1-2-7(17-5)12(15)16/h1-3H,4H2,(H,10,13,14)/b9-3+",NXFQHRVNIOXGAQ-YCRREMRBSA-N,[O-][N+](=O)C1=CC=C(O1)\C=N\N2CC(=O)NC2=O,-3.38,-2.76
C-654,4-(dimethylamino)antipyrine;  aminopyrine,"InChI=1S/C13H17N3O/c1-10-12(14(2)3)13(17)16(15(10)4)11-8-6-5-7-9-11/h5-9H,1-4H3",RMMXTBMQSGEXHJ-UHFFFAOYSA-N,CN(C)C1=C(C)N(C)N(C2=CC=CC=C2)C1=O,-0.36,-1.01
C-655,tricyclazole,"InChI=1S/C9H7N3S/c1-6-3-2-4-7-8(6)12-5-10-11-9(12)13-7/h2-5H,1H3",DQJCHOQLCLEDLL-UHFFFAOYSA-N,CC1=CC=CC2=C1[N]3C=NN=C3S2,-2.07,-2.07
C-656,"3,3'-dichlorobenzidine;  4,4'-diamino-3,3'-dichlorobiphenyl","InChI=1S/C12H10Cl2N2/c13-9-5-7(1-3-11(9)15)8-2-4-12(16)10(14)6-8/h1-6H,15-16H2",HUWXDEQWWKGHRV-UHFFFAOYSA-N,NC1=C(Cl)C=C(C=C1)C2=CC=C(N)C(=C2)Cl,-4.92,-4.26
C-657,"diphenamid;  2,2-diphenyl-n,n-dimethylacetamide","InChI=1S/C16H17NO/c1-17(2)16(18)15(13-9-5-3-6-10-13)14-11-7-4-8-12-14/h3-12,15H,1-2H3",QAHFOPIILNICLA-UHFFFAOYSA-N,CN(C)C(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,-3,-3.63
C-658,mirex,"InChI=1S/C10Cl12/c11-1-2(12)7(17)4(14)3(13,5(1,15)9(7,19)20)6(1,16)10(21,22)8(2,4)18",GVYLCNUFSHDAAW-UHFFFAOYSA-N,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-6.8,-6.4
C-659,parathion-methyl;  methylparathion,"InChI=1S/C8H10NO5PS/c1-12-15(16,13-2)14-8-5-3-7(4-6-8)9(10)11/h3-6H,1-2H3",RLBIQVVOMOPOHC-UHFFFAOYSA-N,CO[P](=S)(OC)OC1=CC=C(C=C1)[N+]([O-])=O,-3.68,-3.74
C-660,"butralin;  dibutalin;  n-sec-butyl-4-tert-butyl-2,6-dinitroaniline","InChI=1S/C14H21N3O4/c1-6-9(2)15-13-11(16(18)19)7-10(14(3,4)5)8-12(13)17(20)21/h7-9,15H,6H2,1-5H3",SPNQRCTZKIBOAX-UHFFFAOYSA-N,CCC(C)NC1=C(C=C(C=C1[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,-5.47,-4.44
C-661,pelrinone,"InChI=1S/C12H11N5O/c1-8-16-11(10(5-13)12(18)17-8)15-7-9-3-2-4-14-6-9/h2-4,6H,7H2,1H3,(H2,15,16,17,18)",NZXHFDXOCVIYLO-UHFFFAOYSA-N,CC1=NC(=O)C(=C(NCC2=CN=CC=C2)N1)C#N,-2.35,-2.74
C-662,ethofumesate,"InChI=1S/C13H18O5S/c1-5-16-12-13(2,3)10-8-9(18-19(4,14)15)6-7-11(10)17-12/h6-8,12H,5H2,1-4H3",IRCMYGHHKLLGHV-UHFFFAOYSA-N,CCOC1OC2=CC=C(O[S](C)(=O)=O)C=C2C1(C)C,-3.42,-3.09
C-663,"2,4,4'-trichlorodiphenyl  ether",InChI=1S/C12H7Cl3O/c13-8-1-4-10(5-2-8)16-12-6-3-9(14)7-11(12)15/h1-7H,PIORTDHJOLELKR-UHFFFAOYSA-N,ClC1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1,-6.22,-5.83
C-664,tert-butyl 1-(4-chlorophenylsulfonyl)cyclopropane-1-carboxylate; 1-(4-chlorophenylsulfonyl)cyclopropanecarboxylic acid tert-butyl ester,"InChI=1S/C14H17ClO4S/c1-13(2,3)19-12(16)14(8-9-14)20(17,18)11-6-4-10(15)5-7-11/h4-7H,8-9H2,1-3H3",GMJAXKKUTHHHMD-UHFFFAOYSA-N,CC(C)(C)OC(=O)C1(CC1)[S](=O)(=O)C2=CC=C(Cl)C=C2,-4.12,-4.1
C-665,adenosine,"InChI=1S/C10H13N5O4/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(18)6(17)4(1-16)19-10/h2-4,6-7,10,16-18H,1H2,(H2,11,12,13)",OIRDTQYFTABQOQ-UHFFFAOYSA-N,NC1=NC=NC2=C1N=C[N]2C3OC(CO)C(O)C3O,-1.73,-1.28
C-666,flurbiprofen,"InChI=1S/C15H13FO2/c1-10(15(17)18)12-7-8-13(14(16)9-12)11-5-3-2-4-6-11/h2-10H,1H3,(H,17,18)",SYTBZMRGLBWNTM-UHFFFAOYSA-N,CC(C(O)=O)C1=CC=C(C(=C1)F)C2=CC=CC=C2,-4.29,-3.99
C-667,praziquantel,"InChI=1S/C19H24N2O2/c22-18-13-20(19(23)15-7-2-1-3-8-15)12-17-16-9-5-4-6-14(16)10-11-21(17)18/h4-6,9,15,17H,1-3,7-8,10-13H2",FSVJFNAIGNNGKK-UHFFFAOYSA-N,O=C1CN(CC2N1CCC3=C2C=CC=C3)C(=O)C4CCCCC4,-2.89,-2.91
C-668,"mefenamic  acid;  2-[(2,3-dimethylphenyl)amino]benzoic acid","InChI=1S/C15H15NO2/c1-10-6-5-9-13(11(10)2)16-14-8-4-3-7-12(14)15(17)18/h3-9,16H,1-2H3,(H,17,18)",HYYBABOKPJLUIN-UHFFFAOYSA-N,CC1=CC=CC(=C1C)NC2=CC=CC=C2C(O)=O,-6.74,-4.25
C-669,crufomate; ruelene,"InChI=1S/C12H19ClNO3P/c1-12(2,3)9-6-7-11(10(13)8-9)17-18(15,14-4)16-5/h6-8H,1-5H3,(H,14,15)",BOFHKBLZOYVHSI-UHFFFAOYSA-N,CN[P](=O)(OC)OC1=CC=C(C=C1Cl)C(C)(C)C,-3.16,-3.14
C-670,1-(4-methylphenylsulfonyl)cyclopentanecarboxylic acid isopropyl ester,"InChI=1S/C16H22O4S/c1-12(2)20-15(17)16(10-4-5-11-16)21(18,19)14-8-6-13(3)7-9-14/h6-9,12H,4-5,10-11H2,1-3H3",ZJFXBQVTEYWQHW-UHFFFAOYSA-N,CC(C)OC(=O)C1(CCCC1)[S](=O)(=O)C2=CC=C(C)C=C2,-3.91,-4
C-671,ancymidol; alpha-cyclopropyl-alpha-(4-methoxyphenyl)-5-pyrimidinemethanol,"InChI=1S/C15H16N2O2/c1-19-14-6-4-12(5-7-14)15(18,11-2-3-11)13-8-16-10-17-9-13/h4-11,18H,2-3H2,1H3",HUTDUHSNJYTCAR-UHFFFAOYSA-N,COC1=CC=C(C=C1)C(O)(C2CC2)C3=CN=CN=C3,-2.6,-2.17
C-672,"diphylline;  diprophylline;  7-(2,3-dihydroxypropyl)theophylline","InChI=1S/C10H14N4O4/c1-12-8-7(9(17)13(2)10(12)18)14(5-11-8)3-6(16)4-15/h5-6,15-16H,3-4H2,1-2H3",KSCFJBIXMNOVSH-UHFFFAOYSA-N,CN1C(=O)N(C)C2=C([N](CC(O)CO)C=N2)C1=O,0.12,-1.25
C-673,"dichlorophen;  2,2'-dihydroxy-5,5'-dichlorodiphenylmethane","InChI=1S/C13H10Cl2O2/c14-10-1-3-12(16)8(6-10)5-9-7-11(15)2-4-13(9)17/h1-4,6-7,16-17H,5H2",MDNWOSOZYLHTCG-UHFFFAOYSA-N,OC1=C(CC2=C(O)C=CC(=C2)Cl)C=C(Cl)C=C1,-3.95,-3.94
C-674,"3-aziridin-1-yl-4,6-dinitro-(n-methyl)benzamide","InChI=1S/C10H10N4O5/c1-11-10(15)6-4-8(12-2-3-12)9(14(18)19)5-7(6)13(16)17/h4-5H,2-3H2,1H3,(H,11,15)",KNLCLQCILLJWHK-UHFFFAOYSA-N,CNC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-2.85,-2.78
C-675,thiabendazole;  2-(4-thiazolyl)-1h-benzimidazole;  4-(2-benzimidazolyl)thiazole,"InChI=1S/C10H7N3S/c1-2-4-8-7(3-1)12-10(13-8)9-5-14-6-11-9/h1-6H,(H,12,13)",WJCNZQLZVWNLKY-UHFFFAOYSA-N,[NH]1C2=CC=CC=C2N=C1C3=CSC=N3,-1.3,-3.16
C-676,triamcinolone  acetonide,"InChI=1S/C24H31FO6/c1-20(2)30-19-10-16-15-6-5-13-9-14(27)7-8-21(13,3)23(15,25)17(28)11-22(16,4)24(19,31-20)18(29)12-26/h7-9,15-17,19,26,28H,5-6,10-12H2,1-4H3",YNDXUCZADRHECN-UHFFFAOYSA-N,CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(O1)C(=O)CO,-4.31,-4.01
C-677,"9,10-dimethylanthracene","InChI=1S/C16H14/c1-11-13-7-3-5-9-15(13)12(2)16-10-6-4-8-14(11)16/h3-10H,1-2H3",JTGMTYWYUZDRBK-UHFFFAOYSA-N,CC1=C2C=CC=CC2=C(C)C3=C1C=CC=C3,-6.57,-6.77
C-678,1-(4-bromophenylsulfonyl)cyclobutanecarboxylic acid methyl ester,"InChI=1S/C12H13BrO4S/c1-17-11(14)12(7-2-8-12)18(15,16)10-5-3-9(13)4-6-10/h3-6H,2,7-8H2,1H3",DXGXTGYXCFBYDJ-UHFFFAOYSA-N,COC(=O)C1(CCC1)[S](=O)(=O)C2=CC=C(Br)C=C2,-3.55,-3.73
C-679,delmadinone-17-acetate,"InChI=1S/C23H27ClO4/c1-13(25)23(28-14(2)26)10-7-18-16-12-20(24)19-11-15(27)5-8-21(19,3)17(16)6-9-22(18,23)4/h5,8,11-12,16-18H,6-7,9-10H2,1-4H3",CGBCCZZJVKUAMX-UHFFFAOYSA-N,CC(=O)OC1(CCC2C3C=C(Cl)C4=CC(=O)C=CC4(C)C3CCC12C)C(C)=O,-4.95,-5.53
C-680,"3,3'-dimethoxybenzidine;  4,4'-diamino-3,3'-dimethoxybiphenyl","InChI=1S/C14H16N2O2/c1-17-13-7-9(3-5-11(13)15)10-4-6-12(16)14(8-10)18-2/h3-8H,15-16H2,1-2H3",JRBJSXQPQWSCCF-UHFFFAOYSA-N,COC1=CC(=CC=C1N)C2=CC(=C(N)C=C2)OC,-3.61,-3.16
C-681,thiodicarb,"InChI=1S/C10H18N4O4S3/c1-7(19-5)11-17-9(15)13(3)21-14(4)10(16)18-12-8(2)20-6/h1-6H3/b11-7+,12-8+",XDOTVMNBCQVZKG-MKICQXMISA-N,CSC(/C)=N/OC(=O)N(C)SN(C)C(=O)O\N=C(/C)SC,-4.01,-3.23
C-682,albendazole,"InChI=1S/C12H15N3O2S/c1-3-6-18-8-4-5-9-10(7-8)14-11(13-9)15-12(16)17-2/h4-5,7H,3,6H2,1-2H3,(H2,13,14,15,16)",HXHWSAZORRCQMX-UHFFFAOYSA-N,CCCSC1=CC2=C([NH]C(=N2)NC(=O)OC)C=C1,-4.22,-4.06
C-683,penconazole,"InChI=1S/C13H15Cl2N3/c1-2-3-10(7-18-9-16-8-17-18)12-5-4-11(14)6-13(12)15/h4-6,8-10H,2-3,7H2,1H3",WKBPZYKAUNRMKP-UHFFFAOYSA-N,CCCC(C[N]1C=NC=N1)C2=C(Cl)C=C(Cl)C=C2,-3.59,-4.11
C-684,"3-methyl-2-propyl-2,3-dihydro-1h-imidazo[5,1b]quinazolin-9-one; 2-propyl-3-methylimidazoquinazolone","InChI=1S/C14H17N3O/c1-3-8-16-9-17-13(10(16)2)15-12-7-5-4-6-11(12)14(17)18/h4-7,10H,3,8-9H2,1-2H3",LTMRJPIOLKBUKZ-UHFFFAOYSA-N,CCCN1CN2C(=O)C3=C(C=CC=C3)N=C2C1C,-2.67,-2.18
C-685,myclobutanil,"InChI=1S/C15H17ClN4/c1-2-3-8-15(9-17,10-20-12-18-11-19-20)13-4-6-14(16)7-5-13/h4-7,11-12H,2-3,8,10H2,1H3",HZJKXKUJVSEEFU-UHFFFAOYSA-N,CCCCC(C[N]1C=NC=N1)(C#N)C2=CC=C(Cl)C=C2,-3.31,-3.53
C-686,spironolactone,"InChI=1S/C24H32O4S/c1-14(25)29-19-13-15-12-16(26)4-8-22(15,2)17-5-9-23(3)18(21(17)19)6-10-24(23)11-7-20(27)28-24/h12,17-19,21H,4-11,13H2,1-3H3",LXMSZDCAJNLERA-UHFFFAOYSA-N,CC(=O)SC1CC2=CC(=O)CCC2(C)C3CCC4(C)C(CCC45CCC(=O)O5)C13,-4.17,-5.32
C-687,hydromorphone;  dihydromorphinone,"InChI=1S/C17H19NO3/c1-18-7-6-17-10-3-5-13(20)16(17)21-15-12(19)4-2-9(14(15)17)8-11(10)18/h2,4,10-11,16,19H,3,5-8H2,1H3",WVLOADHCBXTIJK-UHFFFAOYSA-N,CN1CCC23C4CCC(=O)C2OC5=C(O)C=CC(=C35)CC14,-2.1,-1.81
C-688,"5,6-dihydro-2-sulfamoylthieno[2,3-b]thiopyran-4-one","InChI=1S/C7H7NO3S3/c8-14(10,11)6-3-4-5(9)1-2-12-7(4)13-6/h3H,1-2H2,(H2,8,10,11)",WKLCYOHFTPREOW-UHFFFAOYSA-N,N[S](=O)(=O)C1=CC2=C(SCCC2=O)S1,-3.55,-2.75
C-689,"5,6-dihydro-2-sulfamoylthieno[3,2-b]thiopyran-7-one","InChI=1S/C7H7NO3S3/c8-14(10,11)6-3-5-7(13-6)4(9)1-2-12-5/h3H,1-2H2,(H2,8,10,11)",AIVXUNRQBRKFJO-UHFFFAOYSA-N,N[S](=O)(=O)C1=CC2=C(S1)C(=O)CCS2,-3.49,-2.76
C-690,"7-hydroxy-6,7-dihydro-5h-2-sulfamoylthieno[3,2-b]thiopyran","InChI=1S/C7H9NO3S3/c8-14(10,11)6-3-5-7(13-6)4(9)1-2-12-5/h3-4,9H,1-2H2,(H2,8,10,11)",UGQVTTBSGZLNIL-UHFFFAOYSA-N,N[S](=O)(=O)C1=CC2=C(S1)C(O)CCS2,-2.25,-2.58
C-691,fenbufen; lederfen,"InChI=1S/C16H14O3/c17-15(10-11-16(18)19)14-8-6-13(7-9-14)12-4-2-1-3-5-12/h1-9H,10-11H2,(H,18,19)",ZPAKPRAICRBAOD-UHFFFAOYSA-N,OC(=O)CCC(=O)C1=CC=C(C=C1)C2=CC=CC=C2,-5.06,-4.32
C-692,1-(4-methylphenylsulfonyl)cyclohexanecarboxylic acid isopropyl ester,"InChI=1S/C17H24O4S/c1-13(2)21-16(18)17(11-5-4-6-12-17)22(19,20)15-9-7-14(3)8-10-15/h7-10,13H,4-6,11-12H2,1-3H3",IXSGKTPWQQPRAU-UHFFFAOYSA-N,CC(C)OC(=O)C1(CCCCC1)[S](=O)(=O)C2=CC=C(C)C=C2,-4.62,-4.24
C-693,cortisone acetate,"InChI=1S/C23H30O6/c1-13(24)29-12-19(27)23(28)9-7-17-16-5-4-14-10-15(25)6-8-21(14,2)20(16)18(26)11-22(17,23)3/h10,16-17,20,28H,4-9,11-12H2,1-3H3",ITRJWOMZKQRYTA-UHFFFAOYSA-N,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC12C,-4.33,-4.16
C-694,"anilazine;  2,4-dichloro-6-(2-chlorophenylamino)-1,3,5-triazine","InChI=1S/C9H5Cl3N4/c10-5-3-1-2-4-6(5)13-9-15-7(11)14-8(12)16-9/h1-4H,(H,13,14,15,16)",IMHBYKMAHXWHRP-UHFFFAOYSA-N,ClC1=NC(=NC(=N1)NC2=CC=CC=C2Cl)Cl,-4.54,-3.74
C-695,2-amino-1-naphthalenesulfonic acid; tobias acid,"InChI=1S/C10H9NO3S/c11-9-6-5-7-3-1-2-4-8(7)10(9)15(12,13)14/h1-6H,11H2,(H,12,13,14)",GWIAAIUASRVOIA-UHFFFAOYSA-N,NC1=C(C2=CC=CC=C2C=C1)[S](O)(=O)=O,-1.7,-2.26
C-696,tolmetin;  2-[1-methyl-2-(4-methylbenzoyl)pyrrol-5-yl]acetic  acid,"InChI=1S/C15H15NO3/c1-10-3-5-11(6-4-10)15(19)13-8-7-12(16(13)2)9-14(17)18/h3-8H,9H2,1-2H3,(H,17,18)",UPSPUYADGBWSHF-UHFFFAOYSA-N,C[N]1C(=CC=C1C(=O)C2=CC=C(C)C=C2)CC(O)=O,-4.09,-3.29
C-697,phenothiazine,"InChI=1S/C12H9NS/c1-3-7-11-9(5-1)13-10-6-2-4-8-12(10)14-11/h1-8,13H",WJFKNYWRSNBZNX-UHFFFAOYSA-N,N1C2=C(SC3=CC=CC=C13)C=CC=C2,-5.1,-2.71
C-698,cinchonidine,"InChI=1S/C19H22N2O/c1-2-13-12-21-10-8-14(13)11-18(21)19(22)16-7-9-20-17-6-4-3-5-15(16)17/h2-7,9,13-14,18-19,22H,1,8,10-12H2",KMPWYEUPVWOPIM-UHFFFAOYSA-N,OC(C1CC2CCN1CC2C=C)C3=CC=NC4=CC=CC=C34,-3.17,-2.89
C-699,"3,3',4,4'-tetrachlorobiphenyl",InChI=1S/C12H6Cl4/c13-9-3-1-7(5-11(9)15)8-2-4-10(14)12(16)6-8/h1-6H,UQMGJOKDKOLIDP-UHFFFAOYSA-N,ClC1=C(Cl)C=C(C=C1)C2=CC=C(Cl)C(=C2)Cl,-8.48,-6.95
C-700,"3-(1-aziridinyl)-4,6-dinitro-(n,n-dimethyl)benzamide","InChI=1S/C11H12N4O5/c1-12(2)11(16)7-5-9(13-3-4-13)10(15(19)20)6-8(7)14(17)18/h5-6H,3-4H2,1-2H3",JORNJVDPZHKPNJ-UHFFFAOYSA-N,CN(C)C(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-2.48,-2.67
C-701,1-(4-chlorophenylsulfonyl)cyclopentanecarboxylic acid isopropyl ester,"InChI=1S/C15H19ClO4S/c1-11(2)20-14(17)15(9-3-4-10-15)21(18,19)13-7-5-12(16)6-8-13/h5-8,11H,3-4,9-10H2,1-2H3",AWDYZLGQTRYRJA-UHFFFAOYSA-N,CC(C)OC(=O)C1(CCCC1)[S](=O)(=O)C2=CC=C(Cl)C=C2,-4.65,-4.18
