ID,Name,InChI,InChIKey,SMILES,Solubility,Prediction
B-1307,ethylmalonic acid,"InChI=1S/C5H8O4/c1-2-3(4(6)7)5(8)9/h3H,2H2,1H3,(H,6,7)(H,8,9)",UKFXDFUAPNAMPJ-UHFFFAOYSA-N,CCC(C(O)=O)C(O)=O,0.7315,-0.15
B-1308,"acenaphthylene, 1,2-dihydro-5-nitro-","InChI=1S/C12H9NO2/c14-13(15)11-7-6-9-5-4-8-2-1-3-10(11)12(8)9/h1-3,6-7H,4-5H2",CUARLQDWYSRQDF-UHFFFAOYSA-N,[O-][N+](=O)c1ccc2CCc3cccc1c23,-5.3403,-4.25
B-1309,"benzoic acid, 2,6-dibromo-3,4,5-trihydroxy-","InChI=1S/C7H4Br2O5/c8-2-1(7(13)14)3(9)5(11)6(12)4(2)10/h10-12H,(H,13,14)",RZMMKKHHNDGXPD-UHFFFAOYSA-N,OC(=O)c1c(Br)c(O)c(O)c(O)c1Br,-0.4188,-2.49
B-1310,"3-methyl-2,4,6-trinitrophenol","InChI=1S/C7H5N3O7/c1-3-4(8(12)13)2-5(9(14)15)7(11)6(3)10(16)17/h2,11H,1H3",YYGJRRYSYLLCQH-UHFFFAOYSA-N,Cc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-2.0434,-3.17
B-1311,proxyphylline,"InChI=1S/C10H14N4O3/c1-6(15)4-14-5-11-8-7(14)9(16)13(3)10(17)12(8)2/h5-6,15H,4H2,1-3H3",KYHQZNGJUGFTGR-UHFFFAOYSA-N,CC(O)Cn1cnc2N(C)C(=O)N(C)C(=O)c12,0.623,-1.21
B-1312,3-nitrophthalic acid,"InChI=1S/C8H5NO6/c10-7(11)4-2-1-3-5(9(14)15)6(4)8(12)13/h1-3H,(H,10,11)(H,12,13)",KFIRODWJCYBBHY-UHFFFAOYSA-N,OC(=O)c1cccc(c1C(O)=O)[N+]([O-])=O,-1.0214,-2.81
B-1313,rosolic acid,"InChI=1S/C19H14O3/c20-16-7-1-13(2-8-16)19(14-3-9-17(21)10-4-14)15-5-11-18(22)12-6-15/h1-12,20-21H",FYEHYMARPSSOBO-UHFFFAOYSA-N,Oc1ccc(cc1)C(c2ccc(O)cc2)=C3C=CC(=O)C=C3,-2.3837,-4.77
B-1314,"benzoic acid, 2-benzoyl-, ethyl ester","InChI=1S/C16H14O3/c1-2-19-16(18)14-11-7-6-10-13(14)15(17)12-8-4-3-5-9-12/h3-11H,2H2,1H3",CGWFVEFHQWJOKI-UHFFFAOYSA-N,CCOC(=O)c1ccccc1C(=O)c2ccccc2,-3.4053,-4.47
B-1315,2-hydroxyanthraquinone,"InChI=1S/C14H8O3/c15-8-5-6-11-12(7-8)14(17)10-4-2-1-3-9(10)13(11)16/h1-7,15H",GCDBEYOJCZLKMC-UHFFFAOYSA-N,Oc1ccc2C(=O)c3ccccc3C(=O)c2c1,-5.3093,-3.37
B-1316,"benzoic acid, 2-benzoyl-, methyl ester","InChI=1S/C15H12O3/c1-18-15(17)13-10-6-5-9-12(13)14(16)11-7-3-2-4-8-11/h2-10H,1H3",NQSMEZJWJJVYOI-UHFFFAOYSA-N,COC(=O)c1ccccc1C(=O)c2ccccc2,-3.4776,-4.28
B-1317,"2,4(1h,3h)-quinazolinedione, 6,8-dinitro-","InChI=1S/C8H4N4O6/c13-7-4-1-3(11(15)16)2-5(12(17)18)6(4)9-8(14)10-7/h1-2H,(H2,9,10,13,14)",COWHVSLHGUONGN-UHFFFAOYSA-N,[O-][N+](=O)c1cc2C(=O)NC(=O)Nc2c(c1)[N+]([O-])=O,-3.2057,-3.25
B-1318,1-methyl-2(h)-quinolinone,"InChI=1S/C10H9NO/c1-11-9-5-3-2-4-8(9)6-7-10(11)12/h2-7H,1H3",QYEMNJMSULGQRD-UHFFFAOYSA-N,CN1C(=O)C=Cc2ccccc12,-1.0466,-1.12
B-1319,4-hydroxy-2-methylquinoline,"InChI=1S/C10H9NO/c1-7-6-10(12)8-4-2-3-5-9(8)11-7/h2-6H,1H3,(H,11,12)",NWINIEGDLHHNLH-UHFFFAOYSA-N,CC1=CC(=O)c2ccccc2N1,-1.2019,-1.91
B-1320,"1,2,3-tribromobenzene",InChI=1S/C6H3Br3/c7-4-2-1-3-5(8)6(4)9/h1-3H,GMVJKSNPLYBFSO-UHFFFAOYSA-N,Brc1cccc(Br)c1Br,-5.0402,-4.65
B-1321,"1,3-benzenediol, 2-methyl-","InChI=1S/C7H8O2/c1-5-6(8)3-2-4-7(5)9/h2-4,8-9H,1H3",ZTMADXFOCUXMJE-UHFFFAOYSA-N,Cc1c(O)cccc1O,0.3264,-0.42
B-1322,"altraric acid, d-","InChI=1S/C6H10O8/c7-1(3(9)5(11)12)2(8)4(10)6(13)14/h1-4,7-10H,(H,11,12)(H,13,14)/t1-,2+,3-,4-/m0/s1",DSLZVSRJTYRBFB-YCAKELIYSA-N,O[C@H]([C@H](O)[C@H](O)C(O)=O)[C@H](O)C(O)=O,0.1999,-0.52
B-1323,"1,2,3,4,5,6-hexachlorocyclohexane",InChI=1S/C6H6Cl6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-6H,JLYXXMFPNIAWKQ-UHFFFAOYSA-N,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-4.5605,-4.73
B-1324,"propanedioic acid, oxo-, diethyl ester","InChI=1S/C7H10O5/c1-3-11-6(9)5(8)7(10)12-4-2/h3-4H2,1-2H3",DBKKFIIYQGGHJO-UHFFFAOYSA-N,CCOC(=O)C(=O)C(=O)OCC,0.5117,-1.75
B-1325,2-nitro-1-butanol,"InChI=1S/C4H9NO3/c1-2-4(3-6)5(7)8/h4,6H,2-3H2,1H3",MHIHRIPETCJEMQ-UHFFFAOYSA-N,CCC(CO)[N+]([O-])=O,-0.3436,-0.46
B-1326,"2,4-dichloro-6-nitrophenol","InChI=1S/C6H3Cl2NO3/c7-3-1-4(8)6(10)5(2-3)9(11)12/h1-2,10H",LYPMXMBQPXPNIQ-UHFFFAOYSA-N,Oc1c(Cl)cc(Cl)cc1[N+]([O-])=O,-4.0876,-3.09
B-1327,"benzoic acid, 3-formyl-2-hydroxy-","InChI=1S/C8H6O4/c9-4-5-2-1-3-6(7(5)10)8(11)12/h1-4,10H,(H,11,12)",YOEUNKPREOJHBW-UHFFFAOYSA-N,OC(=O)c1cccc(C=O)c1O,-2.4423,-1.67
B-1328,"2,4-dinitrobenzoic acid","InChI=1S/C7H4N2O6/c10-7(11)5-2-1-4(8(12)13)3-6(5)9(14)15/h1-3H,(H,10,11)",ZIIGSRYPZWDGBT-UHFFFAOYSA-N,OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-1.0665,-3.33
B-1329,1-methylanthracene,"InChI=1S/C15H12/c1-11-5-4-8-14-9-12-6-2-3-7-13(12)10-15(11)14/h2-10H,1H3",KZNJSFHJUQDYHE-UHFFFAOYSA-N,Cc1cccc2cc3ccccc3cc12,-5.8541,-6.26
B-1330,"1(3h)-isobenzofuranone, 6-nitro-","InChI=1S/C8H5NO4/c10-8-7-3-6(9(11)12)2-1-5(7)4-13-8/h1-3H,4H2",RNWGZXAHUPFXLL-UHFFFAOYSA-N,[O-][N+](=O)c1ccc2COC(=O)c2c1,-2.6511,-2.25
B-1331,"benzeneacetic acid, .alpha.-hydroxy-, (r)-","InChI=1S/C8H8O3/c9-7(8(10)11)6-4-2-1-3-5-6/h1-5,7,9H,(H,10,11)/t7-/m1/s1",IWYDHOAUDWTVEP-SSDOTTSWSA-N,O[C@@H](C(O)=O)c1ccccc1,-0.1417,-0.96
B-1332,dl-mandelic acid,"InChI=1S/C8H8O3/c9-7(8(10)11)6-4-2-1-3-5-6/h1-5,7,9H,(H,10,11)",IWYDHOAUDWTVEP-UHFFFAOYSA-N,OC(C(O)=O)c1ccccc1,0.0545,-0.96
B-1333,"1,2-benzenedimethanol","InChI=1S/C8H10O2/c9-5-7-3-1-2-4-8(7)6-10/h1-4,9-10H,5-6H2",XMUZQOKACOLCSS-UHFFFAOYSA-N,OCc1ccccc1CO,0.0569,-0.52
B-1334,"benzoic acid, 2-(hydroxymethyl)-","InChI=1S/C8H8O3/c9-5-6-3-1-2-4-7(6)8(10)11/h1-4,9H,5H2,(H,10,11)",MGMNPSAERQZUIM-UHFFFAOYSA-N,OCc1ccccc1C(O)=O,-1.5508,-1.33
B-1335,2-ethylnitrobenzene,"InChI=1S/C8H9NO2/c1-2-7-5-3-4-6-8(7)9(10)11/h3-6H,2H2,1H3",PXWYZLWEKCMTEZ-UHFFFAOYSA-N,CCc1ccccc1[N+]([O-])=O,-2.7993,-2.7
B-1336,2-nitrobenzyl alcohol,"InChI=1S/C7H7NO3/c9-5-6-3-1-2-4-7(6)8(10)11/h1-4,9H,5H2",BWRBVBFLFQKBPT-UHFFFAOYSA-N,OCc1ccccc1[N+]([O-])=O,-1.4861,-1.58
B-1337,2-aminoanthracene,"InChI=1S/C14H11N/c15-14-6-5-12-7-10-3-1-2-4-11(10)8-13(12)9-14/h1-9H,15H2",YCSBALJAGZKWFF-UHFFFAOYSA-N,Nc1ccc2cc3ccccc3cc2c1,-5.1722,-4.36
B-1338,"nicotinic acid, ethyl ester","InChI=1S/C8H9NO2/c1-2-11-8(10)7-4-3-5-9-6-7/h3-6H,2H2,1H3",XBLVHTDFJBKJLG-UHFFFAOYSA-N,CCOC(=O)c1cccnc1,-0.4313,-0.12
B-1339,2-chloroiodobenzene,InChI=1S/C6H4ClI/c7-5-3-1-2-4-6(5)8/h1-4H,MPEOPBCQHNWNFB-UHFFFAOYSA-N,Clc1ccccc1I,-3.54,-3.65
B-1340,"1,2-diiodobenzene",InChI=1S/C6H4I2/c7-5-3-1-2-4-6(5)8/h1-4H,BBOLNFYSRZVALD-UHFFFAOYSA-N,Ic1ccccc1I,-4.2399,-3.87
B-1341,ethyl n-methylnitrosocarbamate,"InChI=1S/C4H8N2O3/c1-3-9-4(7)6(2)5-8/h3H2,1-2H3",CAUBWLYZCDDYEF-UHFFFAOYSA-N,CCOC(=O)N(C)N=O,-0.5528,-1.15
B-1342,"1,2,4-tribromobenzene",InChI=1S/C6H3Br3/c7-4-1-2-5(8)6(9)3-4/h1-3H,FWAJPSIPOULHHH-UHFFFAOYSA-N,Brc1ccc(Br)c(Br)c1,-4.808,-4.73
B-1343,dl-norleucine,"InChI=1S/C6H13NO2/c1-2-3-4-5(7)6(8)9/h5H,2-4,7H2,1H3,(H,8,9)",LRQKBLKVPFOOQJ-UHFFFAOYSA-N,CCCCC(N)C(O)=O,-1.0453,-0.17
B-1344,3-chloropentane,"InChI=1S/C5H11Cl/c1-3-5(6)4-2/h5H,3-4H2,1-2H3",CXQSCYIVCSCSES-UHFFFAOYSA-N,CCC(Cl)CC,-2.6307,-2.79
B-1345,1-penten-3-ol,"InChI=1S/C5H10O/c1-3-5(6)4-2/h3,5-6H,1,4H2,2H3",VHVMXWZXFBOANQ-UHFFFAOYSA-N,CCC(O)C=C,0.0193,-0.2
B-1346,pyrrolidone,"InChI=1S/C4H7NO/c6-4-2-1-3-5-4/h1-3H2,(H,5,6)",HNJBEVLQSNELDL-UHFFFAOYSA-N,O=C1CCCN1,1.07,0.8
B-1347,"1h-imidazole, 1-methyl-","InChI=1S/C4H6N2/c1-6-3-2-5-4-6/h2-4H,1H3",MCTWTZJPVLRJOU-UHFFFAOYSA-N,Cn1ccnc1,1.0856,-1.23
B-1348,propylpropanedioic acid,"InChI=1S/C6H10O4/c1-2-3-4(5(7)8)6(9)10/h4H,2-3H2,1H3,(H,7,8)(H,9,10)",VQDJODAWOFNASI-UHFFFAOYSA-N,CCCC(C(O)=O)C(O)=O,0.6803,-0.49
B-1349,"1,3-benzenediol, 4,6-dinitro-","InChI=1S/C6H4N2O6/c9-5-2-6(10)4(8(13)14)1-3(5)7(11)12/h1-2,9-10H",MBXIRNHACKAGPA-UHFFFAOYSA-N,Oc1cc(O)c(cc1[N+]([O-])=O)[N+]([O-])=O,-3.4086,-2.54
B-1350,"benzoic acid, 5-formyl-2-hydroxy-","InChI=1S/C8H6O4/c9-4-5-1-2-7(10)6(3-5)8(11)12/h1-4,10H,(H,11,12)",UTCFOFWMEPQCSR-UHFFFAOYSA-N,OC(=O)c1cc(C=O)ccc1O,-2.6354,-1.69
B-1351,pentylmalonic acid,"InChI=1S/C8H14O4/c1-2-3-4-5-6(7(9)10)8(11)12/h6H,2-5H2,1H3,(H,9,10)(H,11,12)",LAWHHRXCBUNWFI-UHFFFAOYSA-N,CCCCCC(C(O)=O)C(O)=O,0.5921,-1.39
B-1352,2-methyl-3-hexanol,"InChI=1S/C7H16O/c1-4-5-7(8)6(2)3/h6-8H,4-5H2,1-3H3",RGRUUTLDBCWYBL-UHFFFAOYSA-N,CCCC(O)C(C)C,-1.3093,-1.13
B-1353,dl-aspartic acid,"InChI=1S/C4H7NO4/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H,6,7)(H,8,9)",CKLJMWTZIZZHCS-UHFFFAOYSA-N,NC(CC(O)=O)C(O)=O,-1.2125,0.03
B-1354,"butanedioic acid, hydroxy-, (.+-.)-","InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)",BJEPYKJPYRNKOW-UHFFFAOYSA-N,OC(CC(O)=O)C(O)=O,0.8726,0.21
B-1355,glutamic acid (dl),"InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)",WHUUTDBJXJRKMK-UHFFFAOYSA-N,NC(CCC(O)=O)C(O)=O,-0.8551,-0.26
B-1356,2-aminomethylfuran,"InChI=1S/C5H7NO/c6-4-5-2-1-3-7-5/h1-3H,4,6H2",DDRPCXLAQZKBJP-UHFFFAOYSA-N,NCc1occc1,1.0127,-0.62
B-1357,"benzenesulfonic acid, 3-(dimethylamino)-","InChI=1S/C8H11NO3S/c1-9(2)7-4-3-5-8(6-7)13(10,11)12/h3-6H,1-2H3,(H,10,11,12)",SOKSKPNEBIDBOU-UHFFFAOYSA-N,CN(C)c1cccc(c1)[S](O)(=O)=O,0.2983,-1.36
B-1358,"2-furancarboxylic acid, 5-chloro-","InChI=1S/C5H3ClO3/c6-4-2-1-3(9-4)5(7)8/h1-2H,(H,7,8)/p-1",NNTBDUTXMIMRKK-UHFFFAOYSA-M,[O-]C(=O)c1oc(Cl)cc1,-1.7188,-1.01
B-1359,helicin,"InChI=1S/C13H16O7/c14-5-7-3-1-2-4-8(7)19-13-12(18)11(17)10(16)9(6-15)20-13/h1-5,9-13,15-18H,6H2/t9-,10-,11+,12-,13-/m1/s1",BGOFCVIGEYGEOF-UJPOAAIJSA-N,OC[C@H]1O[C@@H](Oc2ccccc2C=O)[C@H](O)[C@@H](O)[C@@H]1O,-1.1985,-1.13
B-1360,"3,4-dimethylbenzoic acid","InChI=1S/C9H10O2/c1-6-3-4-8(9(10)11)5-7(6)2/h3-5H,1-2H3,(H,10,11)/p-1",OPVAJFQBSDUNQA-UHFFFAOYSA-M,Cc1ccc(cc1C)C([O-])=O,-3.0653,-1.94
B-1361,m-nitrobenzyl alcohol,"InChI=1S/C7H7NO3/c9-5-6-2-1-3-7(4-6)8(10)11/h1-4,9H,5H2",CWNPOQFCIIFQDM-UHFFFAOYSA-N,OCc1cccc(c1)[N+]([O-])=O,-2.4142,-1.61
B-1362,p-cyanobenzoic acid,"InChI=1S/C8H5NO2/c9-5-6-1-3-7(4-2-6)8(10)11/h1-4H,(H,10,11)",ADCUEPOHPCPMCE-UHFFFAOYSA-N,OC(=O)c1ccc(cc1)C#N,-2.0885,-1.86
B-1363,p-nitrobenzyl alcohol,"InChI=1S/C7H7NO3/c9-5-6-1-3-7(4-2-6)8(10)11/h1-4,9H,5H2",JKTYGPATCNUWKN-UHFFFAOYSA-N,OCc1ccc(cc1)[N+]([O-])=O,-1.8841,-1.63
B-1364,4-dimethylamino benzoic acid,"InChI=1S/C9H11NO2/c1-10(2)8-5-3-7(4-6-8)9(11)12/h3-6H,1-2H3,(H,11,12)",YDIYEOMDOWUDTJ-UHFFFAOYSA-N,CN(C)c1ccc(cc1)C(O)=O,-3.3979,-1.29
B-1365,m-hydroxybenzyl alcohol,"InChI=1S/C7H8O2/c8-5-6-2-1-3-7(9)4-6/h1-4,8-9H,5H2",OKVJCVWFVRATSG-UHFFFAOYSA-N,OCc1cccc(O)c1,-0.2678,-0.3
B-1366,"acetamide, 2-cyano-n-phenyl-","InChI=1S/C9H8N2O/c10-7-6-9(12)11-8-4-2-1-3-5-8/h1-5H,6H2,(H,11,12)",XCTQPMCULSZKLT-UHFFFAOYSA-N,O=C(CC#N)Nc1ccccc1,-2.7275,-2.1
B-1367,m-hydroxyphenylacetic acid,"InChI=1S/C8H8O3/c9-7-3-1-2-6(4-7)5-8(10)11/h1-4,9H,5H2,(H,10,11)",FVMDYYGIDFPZAX-UHFFFAOYSA-N,OC(=O)Cc1cccc(O)c1,0.8177,-1.34
B-1368,"1-pentanamine, n,n-dipentyl-","InChI=1S/C15H33N/c1-4-7-10-13-16(14-11-8-5-2)15-12-9-6-3/h4-15H2,1-3H3",OOHAUGDGCWURIT-UHFFFAOYSA-N,CCCCCN(CCCCC)CCCCC,-4.0326,-5.12
B-1369,4-methylphenylisothiocyanate,"InChI=1S/C8H7NS/c1-7-2-4-8(5-3-7)9-6-10/h2-5H,1H3",ABQKHKWXTUVKGF-UHFFFAOYSA-N,Cc1ccc(cc1)N=C=S,-4.7213,-3.59
B-1370,p-methylstyrene,"InChI=1S/C9H10/c1-3-9-6-4-8(2)5-7-9/h3-7H,1H2,2H3",JLBJTVDPSNHSKJ-UHFFFAOYSA-N,Cc1ccc(C=C)cc1,-3.1232,-3.34
B-1371,p-hydroxybenzyl alcohol,"InChI=1S/C7H8O2/c8-5-6-1-3-7(9)4-2-6/h1-4,8-9H,5H2",BVJSUAQZOZWCKN-UHFFFAOYSA-N,OCc1ccc(O)cc1,-1.2678,-0.32
B-1372,4-chloroanisole,"InChI=1S/C7H7ClO/c1-9-7-4-2-6(8)3-5-7/h2-5H,1H3",YRGAYAGBVIXNAQ-UHFFFAOYSA-N,COc1ccc(Cl)cc1,-2.7793,-2.64
B-1373,"1,4-benzenedicarboxaldehyde",InChI=1S/C8H6O2/c9-5-7-1-2-8(6-10)4-3-7/h1-6H,KUCOHFSKRZZVRO-UHFFFAOYSA-N,O=Cc1ccc(C=O)cc1,-2.8265,-2.01
B-1374,methylbutyrate,"InChI=1S/C5H10O2/c1-3-4-5(6)7-2/h3-4H2,1-2H3",UUIQMZJEGPQKFD-UHFFFAOYSA-N,CCCC(=O)OC,-0.8331,-0.56
B-1375,"1,2-propylene glycol diacetate","InChI=1S/C7H12O4/c1-5(11-7(3)9)4-10-6(2)8/h5H,4H2,1-3H3",MLHOXUWWKVQEJB-UHFFFAOYSA-N,CC(COC(C)=O)OC(C)=O,-0.2046,-0.69
B-1376,"decanedioic acid, bis(2-ethoxyethyl) ester","InChI=1S/C18H34O6/c1-3-21-13-15-23-17(19)11-9-7-5-6-8-10-12-18(20)24-16-14-22-4-2/h3-16H2,1-2H3",UVRXDBUBNLXONB-UHFFFAOYSA-N,CCOCCOC(=O)CCCCCCCCC(=O)OCCOCC,-3.1972,-4.73
B-1377,diethyl azelate,"InChI=1S/C13H24O4/c1-3-16-12(14)10-8-6-5-7-9-11-13(15)17-4-2/h3-11H2,1-2H3",CQMYCPZZIPXILQ-UHFFFAOYSA-N,CCOC(=O)CCCCCCCC(=O)OCC,-2.99,-3.51
B-1378,methyl valerate,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",HNBDRPTVWVGKBR-UHFFFAOYSA-N,CCCCC(=O)OC,-1.3606,-1.19
B-1379,"1,4-diiodobenzene",InChI=1S/C6H4I2/c7-5-1-2-6(8)4-3-5/h1-4H,LFMWZTSOMGDDJU-UHFFFAOYSA-N,Ic1ccc(I)cc1,-5.3723,-3.89
B-1380,methyl maleate,"InChI=1S/C6H8O4/c1-9-5(7)3-4-6(8)10-2/h3-4H,1-2H3/b4-3-",LDCRTTXIJACKKU-ARJAWSKDSA-N,COC(=O)\C=C/C(=O)OC,-0.2557,-1.05
B-1381,3-nonanol,"InChI=1S/C9H20O/c1-3-5-6-7-8-9(10)4-2/h9-10H,3-8H2,1-2H3",GYSCXPVAKHVAAY-UHFFFAOYSA-N,CCCCCCC(O)CC,-2.6608,-2.55
B-1382,amyl propionate,"InChI=1S/C8H16O2/c1-3-5-6-7-10-8(9)4-2/h3-7H2,1-2H3",TWSRVQVEYJNFKQ-UHFFFAOYSA-N,CCCCCOC(=O)CC,-2.2505,-2.16
B-1383,"ethane, 1,2-diiodo-",InChI=1S/C2H4I2/c3-1-2-4/h1-2H2,GBBZLMLLFVFKJM-UHFFFAOYSA-N,ICCI,-3.2196,-3.19
B-1384,"3,3-dimethyl-1-butanol","InChI=1S/C6H14O/c1-6(2,3)4-5-7/h7H,4-5H2,1-3H3",DUXCSEISVMREAX-UHFFFAOYSA-N,CC(C)(C)CCO,-1.1308,-0.95
B-1385,"2,4-dimethyl-2-pentanol","InChI=1S/C7H16O/c1-6(2)5-7(3,4)8/h6,8H,5H2,1-4H3",FMLSQAUAAGVTJO-UHFFFAOYSA-N,CC(C)CC(C)(C)O,-0.9307,-1
B-1386,"urea, (1,1-dimethylpropyl)-","InChI=1S/C6H14N2O/c1-4-6(2,3)8-5(7)9/h4H2,1-3H3,(H3,7,8,9)",OVUWGANMOQIFHZ-UHFFFAOYSA-N,CCC(C)(C)NC(N)=O,-1.0142,-0.29
B-1387,2-methyl-2-hexanol,"InChI=1S/C7H16O/c1-4-5-6-7(2,3)8/h8H,4-6H2,1-3H3",KRIMXCDMVRMCTC-UHFFFAOYSA-N,CCCCC(C)(C)O,-1.0784,-1.1
B-1388,2-methyl-2-heptanol,"InChI=1S/C8H18O/c1-4-5-6-7-8(2,3)9/h9H,4-7H2,1-3H3",ACBMYYVZWKYLIP-UHFFFAOYSA-N,CCCCCC(C)(C)O,-1.7168,-1.86
B-1389,2-chloropentane,"InChI=1S/C5H11Cl/c1-3-4-5(2)6/h5H,3-4H2,1-2H3",NFRKUDYZEVQXTE-UHFFFAOYSA-N,CCCC(C)Cl,-2.3603,-2.78
B-1390,methyl isobutyl ether,"InChI=1S/C5H12O/c1-5(2)4-6-3/h5H,4H2,1-3H3",ZYVYEJXMYBUCMN-UHFFFAOYSA-N,COCC(C)C,-0.9007,-0.77
B-1391,methoxyacetic acid,"InChI=1S/C3H6O3/c1-6-2-3(4)5/h2H2,1H3,(H,4,5)",RMIODHQZRUFFFF-UHFFFAOYSA-N,COCC(O)=O,1.0454,0.73
B-1392,2-nitroethanol,"InChI=1S/C2H5NO3/c4-2-1-3(5)6/h4H,1-2H2",KIPMDPDAFINLIV-UHFFFAOYSA-N,OCC[N+]([O-])=O,1.0406,-0.08
B-1393,ethyl isopropyl ether,"InChI=1S/C5H12O/c1-4-6-5(2)3/h5H,4H2,1-3H3",XSJVWZAETSBXKU-UHFFFAOYSA-N,CCOC(C)C,-0.5607,-0.64
B-1394,isopropyl formate,"InChI=1S/C4H8O2/c1-4(2)6-3-5/h3-4H,1-2H3",RMOUBSOVHSONPZ-UHFFFAOYSA-N,CC(C)OC=O,-0.6301,0.09
B-1395,3-chloroiodobenzene,InChI=1S/C6H4ClI/c7-5-2-1-3-6(8)4-5/h1-4H,JMLWXCJXOYDXRN-UHFFFAOYSA-N,Clc1cccc(I)c1,-3.55,-3.67
B-1396,"1,3-diiodobenzene",InChI=1S/C6H4I2/c7-5-2-1-3-6(8)4-5/h1-4H,SFPQFQUXAJOWNF-UHFFFAOYSA-N,Ic1cccc(I)c1,-4.57,-3.9
B-1397,"2,4-dihydroxypyridine","InChI=1S/C5H5NO2/c7-4-1-2-6-5(8)3-4/h1-3H,(H2,6,7,8)",ZEZJPIDPVXJEME-UHFFFAOYSA-N,OC1=CC(=O)C=CN1,-1.2498,-0.13
B-1398,"1,3-benzenedimethanol","InChI=1S/C8H10O2/c9-5-7-2-1-3-8(4-7)6-10/h1-4,9-10H,5-6H2",YWMLORGQOFONNT-UHFFFAOYSA-N,OCc1cccc(CO)c1,-0.2328,-0.56
B-1399,24pyrimidinedione6methyl,"InChI=1S/C5H6N2O2/c1-3-2-4(8)7-5(9)6-3/h2H,1H3,(H2,6,7,8,9)",SHVCSCWHWMSGTE-UHFFFAOYSA-N,CC1=CC(=O)NC(=O)N1,-1.2557,-1.12
B-1400,4-hydroxypyridine,"InChI=1S/C5H5NO/c7-5-1-3-6-4-2-5/h1-4H,(H,6,7)",GCNTZFIIOFTKIY-UHFFFAOYSA-N,O=C1C=CNC=C1,1.0218,0.09
B-1401,"2-propanol, 1,3-bis(3-methylbutoxy)-","InChI=1S/C13H28O3/c1-11(2)5-7-15-9-13(14)10-16-8-6-12(3)4/h11-14H,5-10H2,1-4H3",ARRCKRNGGJHASO-UHFFFAOYSA-N,CC(C)CCOCC(O)COCCC(C)C,-1.3662,-2.98
B-1402,"hexanedioic acid, monoethyl ester","InChI=1S/C8H14O4/c1-2-12-8(11)6-4-3-5-7(9)10/h2-6H2,1H3,(H,9,10)",UZNLHJCCGYKCIL-UHFFFAOYSA-N,CCOC(=O)CCCCC(O)=O,-0.3602,-1.35
B-1403,4-methyl-1-pentanol,"InChI=1S/C6H14O/c1-6(2)4-3-5-7/h6-7H,3-5H2,1-2H3",PCWGTDULNUVNBN-UHFFFAOYSA-N,CC(C)CCCO,-1.1286,-0.98
B-1404,2-pentenoic acid,"InChI=1S/C5H8O2/c1-2-3-4-5(6)7/h3-4H,2H2,1H3,(H,6,7)/b4-3-",YIYBQIKDCADOSF-ARJAWSKDSA-N,CC\C=C/C(O)=O,-0.2019,-0.37
B-1405,propyl isopropyl ether,"InChI=1S/C6H14O/c1-4-5-7-6(2)3/h6H,4-5H2,1-3H3",JIEJJGMNDWIGBJ-UHFFFAOYSA-N,CCCOC(C)C,-1.3373,-1.18
B-1406,1-propylnitrate,"InChI=1S/C3H7NO3/c1-2-3-7-4(5)6/h2-3H2,1H3",JNTOKFNBDFMTIV-UHFFFAOYSA-N,CCCO[N+]([O-])=O,-1.5044,-1.6
B-1407,3-bromopropanol,"InChI=1S/C3H7BrO/c4-2-1-3-5/h5H,1-3H2",RQFUZUMFPRMVDX-UHFFFAOYSA-N,OCCCBr,0.0093,-0.48
B-1408,cis-2-pentene,"InChI=1S/C5H10/c1-3-5-4-2/h3,5H,4H2,1-2H3/b5-3-",QMMOXUPEWRXHJS-HYXAFXHYSA-N,CC\C=C/C,-2.5384,-2.46
B-1409,3-chloro-1-propanol,"InChI=1S/C3H7ClO/c4-2-1-3-5/h5H,1-3H2",LAMUXTNQCICZQX-UHFFFAOYSA-N,OCCCCl,0.4223,0.24
B-1410,"ethane, 1-chloro-2-methoxy-","InChI=1S/C3H7ClO/c1-5-3-2-4/h2-3H2,1H3",XTIGGAHUZJWQMD-UHFFFAOYSA-N,COCCCl,-0.0725,-0.35
B-1411,5-methyl-2-hexanol,"InChI=1S/C7H16O/c1-6(2)4-5-7(3)8/h6-8H,4-5H2,1-3H3",ZDVJGWXFXGJSIU-UHFFFAOYSA-N,CC(C)CCC(C)O,-1.375,-1.39
B-1412,"3-isopentyloxy-propane-1,2-diol","InChI=1S/C8H18O3/c1-7(2)3-4-11-6-8(10)5-9/h7-10H,3-6H2,1-2H3",AIOHBDYXYKMBIF-UHFFFAOYSA-N,CC(C)CCOCC(O)CO,-1.2101,-0.29
