ID,Name,InChI,InChIKey,SMILES,Solubility,Prediction
A-935,methyl non-2-ynoate,"InChI=1S/C10H16O2/c1-3-4-5-6-7-8-9-10(11)12-2/h3-7H2,1-2H3",NTLJTUMJJWVCTL-UHFFFAOYSA-N,CCCCCCC#CC(=O)OC,-3.6518876662,-3.68
A-936,decan-1-ol,"InChI=1S/C10H22O/c1-2-3-4-5-6-7-8-9-10-11/h11H,2-10H2,1H3",MWKFXSUHUHTGQN-UHFFFAOYSA-N,CCCCCCCCCCO,-3.6312380365,-3.51
A-937,dodecyldimethylamine,"InChI=1S/C14H31N/c1-4-5-6-7-8-9-10-11-12-13-14-15(2)3/h4-14H2,1-3H3",YWFWDNVOPHGWMX-UHFFFAOYSA-N,CCCCCCCCCCCCN(C)C,-3.7610110067,-5.27
A-938,methane; sulfuric acid,"InChI=1S/CH4.H2O4S/c;1-5(2,3)4/h1H4;(H2,1,2,3,4)",LRPCLTPZMUIPFK-UHFFFAOYSA-N,C.O[S](O)(=O)=O,-3.48916765,-0.68
A-939,triphenylphosphine oxide,"InChI=1S/C18H15OP/c19-20(16-10-4-1-5-11-16,17-12-6-2-7-13-17)18-14-8-3-9-15-18/h1-15H",FIQMHBFVRAXMOP-UHFFFAOYSA-N,O=[P](c1ccccc1)(c2ccccc2)c3ccccc3,-2.8774727952,-5.02
A-940,"2-chloro-1,4-dimethoxybenzene","InChI=1S/C8H9ClO2/c1-10-6-3-4-8(11-2)7(9)5-6/h3-5H,1-2H3",QMXZSRVFIWACJH-UHFFFAOYSA-N,COc1ccc(OC)c(Cl)c1,-2.6724024043,-2.74
A-941,Dioxosilane,InChI=1S/O2Si/c1-3-2,VYPSYNLAJGMNEJ-UHFFFAOYSA-N,O=[Si]=O,-3.2224563367,
A-942,"(2,4-dichlorophenyl)acetic acid","InChI=1S/C8H6Cl2O2/c9-6-2-1-5(3-8(11)12)7(10)4-6/h1-2,4H,3H2,(H,11,12)",GXMWLJKTGBZMBH-UHFFFAOYSA-N,OC(=O)Cc1ccc(Cl)cc1Cl,-2.7495457287,-2.65
A-943,1-(ethenyloxy)butane,"InChI=1S/C6H12O/c1-3-5-6-7-4-2/h4H,2-3,5-6H2,1H3",UZKWTJUDCOPSNM-UHFFFAOYSA-N,CCCCOC=C,-2.4395972682,-2.28
A-944,2-(2-naphthyloxy)ethanol,"InChI=1S/C12H12O2/c13-7-8-14-12-6-5-10-3-1-2-4-11(10)9-12/h1-6,9,13H,7-8H2",BQPBZDSDFCDSAO-UHFFFAOYSA-N,OCCOc1ccc2ccccc2c1,-2.7142946902,-3.25
A-945,"2,3-dihydro-1,2-benzothiazol-3-one","InChI=1S/C7H5NOS/c9-7-5-3-1-2-4-6(5)10-8-7/h1-4H,(H,8,9)",DMSMPAJRVJJAGA-UHFFFAOYSA-N,O=C1NSc2ccccc12,-1.6198557886,-1.67
A-946,(3-phenoxyphenyl)methanol,"InChI=1S/C13H12O2/c14-10-11-5-4-8-13(9-11)15-12-6-2-1-3-7-12/h1-9,14H,10H2",KGANAERDZBAECK-UHFFFAOYSA-N,OCc1cccc(Oc2ccccc2)c1,-2.7424999709,-3.6
A-947,"tetrachloro-1,3-dihydro-2-benzofuran-1,3-dione",InChI=1S/C8Cl4O3/c9-3-1-2(8(14)15-7(1)13)4(10)6(12)5(3)11,AUHHYELHRWCWEZ-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c2C(=O)OC(=O)c2c1Cl,-1.8999070974,-4.93
A-948,butyl 2-methylprop-2-enoate,"InChI=1S/C8H14O2/c1-4-5-6-10-8(9)7(2)3/h2,4-6H2,1,3H3",SOGAXMICEFXMKE-UHFFFAOYSA-N,CCCCOC(=O)C(C)=C,-2.5965909874,-1.75
A-949,N-butylbenzenesulfonamide,"InChI=1S/C10H15NO2S/c1-2-3-9-11-14(12,13)10-7-5-4-6-8-10/h4-8,11H,2-3,9H2,1H3",IPRJXAGUEGOFGG-UHFFFAOYSA-N,CCCCN[S](=O)(=O)c1ccccc1,-3.764802467,-2.67
A-950,butoxybenzene,"InChI=1S/C10H14O/c1-2-3-9-11-10-7-5-4-6-8-10/h4-8H,2-3,9H2,1H3",YFNONBGXNFCTMM-UHFFFAOYSA-N,CCCCOc1ccccc1,-3.6132495633,-3.36
A-951,2-[2-(benzoyloxy)ethoxy]ethyl benzoate,"InChI=1S/C18H18O5/c19-17(15-7-3-1-4-8-15)22-13-11-21-12-14-23-18(20)16-9-5-2-6-10-16/h1-10H,11-14H2",NXQMCAOPTPLPRL-UHFFFAOYSA-N,O=C(OCCOCCOC(=O)c1ccccc1)c2ccccc2,-3.937488879,-4.75
A-952,2-[2-(benzoyloxy)ethoxy]ethyl benzoate,"InChI=1S/C18H18O5/c19-17(15-7-3-1-4-8-15)22-13-11-21-12-14-23-18(20)16-9-5-2-6-10-16/h1-10H,11-14H2",NXQMCAOPTPLPRL-UHFFFAOYSA-N,O=C(OCCOCCOC(=O)c1ccccc1)c2ccccc2,-3.9386869335,-4.75
A-953,"(Z)-N-9-octadecenylpropane-1,3-diamine","InChI=1S/C21H44N2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-23-21-18-19-22/h9-10,23H,2-8,11-22H2,1H3/b10-9-",TUFJPPAQOXUHRI-KTKRTIGZSA-N,CCCCCCCC\C=C/CCCCCCCCNCCCN,-3.9550420009,-7.19
A-954,"1,2,4-trichlorobenzene",InChI=1S/C6H3Cl3/c7-4-1-2-5(8)6(9)3-4/h1-3H,PBKONEOXTCPAFI-UHFFFAOYSA-N,Clc1ccc(Cl)c(Cl)c1,-3.7024520783,-3.83
A-955,"2,3-dihydro-1H-isoindole-1,3-dione","InChI=1S/C8H5NO2/c10-7-5-3-1-2-4-6(5)8(11)9-7/h1-4H,(H,9,10,11)",XKJCHHZQLQNZHY-UHFFFAOYSA-N,O=C1NC(=O)c2ccccc12,-3.6114075894,-1.61
A-956,2-[2-(benzoyloxy)ethoxy]ethyl benzoate,"InChI=1S/C18H18O5/c19-17(15-7-3-1-4-8-15)22-13-11-21-12-14-23-18(20)16-9-5-2-6-10-16/h1-10H,11-14H2",NXQMCAOPTPLPRL-UHFFFAOYSA-N,O=C(OCCOCCOC(=O)c1ccccc1)c2ccccc2,-3.9410930032,-4.75
A-957,3-nitrobenzoic acid,"InChI=1S/C7H5NO4/c9-7(10)5-2-1-3-6(4-5)8(11)12/h1-4H,(H,9,10)",AFPHTEQTJZKQAQ-UHFFFAOYSA-N,OC(=O)c1cccc(c1)[N+]([O-])=O,-1.6691454003,-2.37
A-958,3-nitrobenzoic acid,"InChI=1S/C7H5NO4/c9-7(10)5-2-1-3-6(4-5)8(11)12/h1-4H,(H,9,10)",AFPHTEQTJZKQAQ-UHFFFAOYSA-N,OC(=O)c1cccc(c1)[N+]([O-])=O,-1.6696309168,-2.37
A-959,"[3-methyl-4-(2,2,2-trifluoroethoxy)pyridin-2-yl]methanol","InChI=1S/C9H10F3NO2/c1-6-7(4-14)13-3-2-8(6)15-5-9(10,11)12/h2-3,14H,4-5H2,1H3",GNILTGRCVCMPFJ-UHFFFAOYSA-N,Cc1c(CO)nccc1OCC(F)(F)F,-1.7920737105,-1.54
A-960,methoxymethane,InChI=1S/C2H6O/c1-3-2/h1-2H3,LCGLNKUTAGEVQW-UHFFFAOYSA-N,COC,0.8843659201,0.69
A-961,"(2E)-3-(3,4,5-trimethoxyphenyl)prop-2-enoic acid","InChI=1S/C12H14O5/c1-15-9-6-8(4-5-11(13)14)7-10(16-2)12(9)17-3/h4-7H,1-3H3,(H,13,14)/b5-4+",YTFVRYKNXDADBI-SNAWJCMRSA-N,COc1cc(\C=C\C(O)=O)cc(OC)c1OC,-2.830470194,-3.05
A-962,barium(2+) ion diphosphinate,"InChI=1S/Ba.2HO2P/c;2*1-3-2/h;2*(H,1,2)/q+2;;/p-2",OWESJVSXFRLVFC-UHFFFAOYSA-L,[Ba++].[O-]P=O.[O-]P=O,0.1236633717,
A-963,disodium butanedioate,"InChI=1S/C4H6O4.2Na/c5-3(6)1-2-4(7)8;;/h1-2H2,(H,5,6)(H,7,8);;/q;2*+1/p-2",ZDQYSKICYIVCPN-UHFFFAOYSA-L,[Na+].[Na+].[O-]C(=O)CCC([O-])=O,0.334413649,0.15
A-964,"1,3,3-trimethyl-2-oxabicyclo[2.2.2]octane; 1-methyl-4-(prop-1-en-2-yl)cyclohex-1-ene; 2,6,6-trimethylbicyclo[3.1.1]hept-2-ene","InChI=1S/C10H18O.2C10H16/c1-9(2)8-4-6-10(3,11-9)7-5-8;1-7-4-5-8-6-9(7)10(8,2)3;1-8(2)10-6-4-9(3)5-7-10/h8H,4-7H2,1-3H3;4,8-9H,5-6H2,1-3H3;4,10H,1,5-7H2,2-3H3",YZYRWEREXOLDRZ-UHFFFAOYSA-N,CC(=C)C1CCC(=CC1)C.CC2=CCC3CC2C3(C)C.CC45CCC(CC4)C(C)(C)O5,-2.0860841137,-3.84
A-965,2-aminobenzoic acid,"InChI=1S/C7H7NO2/c8-6-4-2-1-3-5(6)7(9)10/h1-4H,8H2,(H,9,10)",RWZYAGGXGHYGMB-UHFFFAOYSA-N,Nc1ccccc1C(O)=O,-1.5930897671,-1.3
A-966,methyl pentanoate,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",HNBDRPTVWVGKBR-UHFFFAOYSA-N,CCCCC(=O)OC,-1.520988559,-1.19
A-967,"1,4-dibromobutane",InChI=1S/C4H8Br2/c5-3-1-2-4-6/h1-4H2,ULTHEAFYOOPTTB-UHFFFAOYSA-N,BrCCCCBr,-2.7902167817,-2.99
A-968,2-[(E)-2-(1-cyano-1-methylethyl)diazen-1-yl]-2-methylpropanenitrile,"InChI=1S/C8H12N4/c1-7(2,5-9)11-12-8(3,4)6-10/h1-4H3",OZAIFHULBGXAKX-UHFFFAOYSA-N,CC(C)(N=NC(C)(C)C#N)C#N,-2.6713368462,-2.84
A-969,"1,2,3,4-tetrahydronaphthalene","InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2",CXWXQJXEFPUFDZ-UHFFFAOYSA-N,C1CCc2ccccc2C1,-3.5673681389,-3.73
A-970,2-[2-(benzoyloxy)ethoxy]ethyl benzoate,"InChI=1S/C18H18O5/c19-17(15-7-3-1-4-8-15)22-13-11-21-12-14-23-18(20)16-9-5-2-6-10-16/h1-10H,11-14H2",NXQMCAOPTPLPRL-UHFFFAOYSA-N,O=C(OCCOCCOC(=O)c1ccccc1)c2ccccc2,-3.9520883875,-4.75
A-971,"1,6-dibutyl hexanedioate","InChI=1S/C14H26O4/c1-3-5-11-17-13(15)9-7-8-10-14(16)18-12-6-4-2/h3-12H2,1-2H3",XTJFFFGAUHQWII-UHFFFAOYSA-N,CCCCOC(=O)CCCCC(=O)OCCCC,-3.8681538696,-3.52
A-972,"ethyl phenyl(2,4,6-trimethylbenzoyl)phosphinate","InChI=1S/C18H21O3P/c1-5-21-22(20,16-9-7-6-8-10-16)18(19)17-14(3)11-13(2)12-15(17)4/h6-12H,5H2,1-4H3",ZMDDERVSCYEKPQ-UHFFFAOYSA-N,CCO[P](=O)(C(=O)c1c(C)cc(C)cc1C)c2ccccc2,-3.9560819473,-4.63
A-973,2-tert-butyl-5-methylphenol,"InChI=1S/C11H16O/c1-8-5-6-9(10(12)7-8)11(2,3)4/h5-7,12H,1-4H3",XOUQAVYLRNOXDO-UHFFFAOYSA-N,Cc1ccc(c(O)c1)C(C)(C)C,-2.672674663,-2.76
A-974,dimethyl 2-nitroterephthalate,"InChI=1S/C10H9NO6/c1-16-9(12)6-3-4-7(10(13)17-2)8(5-6)11(14)15/h3-5H,1-2H3",PAYWCKGMOYQZAW-UHFFFAOYSA-N,COC(=O)c1ccc(C(=O)OC)c(c1)[N+]([O-])=O,-2.8359048818,-3.39
A-975,Cobaltous acetate,"InChI=1S/2C2H4O2.Co/c2*1-2(3)4;/h2*1H3,(H,3,4);/q;;+2/p-2",QAHREYKOYSIQPH-UHFFFAOYSA-L,[Co++].CC([O-])=O.CC([O-])=O,0.2936043702,-0.59
A-976,6-(prop-2-enoyloxy)hexyl prop-2-enoate,"InChI=1S/C12H18O4/c1-3-11(13)15-9-7-5-6-8-10-16-12(14)4-2/h3-4H,1-2,5-10H2",FIHBHSQYSYVZQE-UHFFFAOYSA-N,C=CC(=O)OCCCCCCOC(=O)C=C,-2.8193366955,-3.37
A-977,"1,2-benzisothiazol-3(2H)-one 1,1-dioxide","InChI=1S/C7H5NO3S/c9-7-5-3-1-2-4-6(5)12(10,11)8-7/h1-4H,(H,8,9)",CVHZOJJKTDOEJC-UHFFFAOYSA-N,O=C1N[S](=O)(=O)c2ccccc12,-1.7314181041,-1.45
A-978,"N,N-dimethyldecanamide","InChI=1S/C12H25NO/c1-4-5-6-7-8-9-10-11-12(14)13(2)3/h4-11H2,1-3H3",HNXNKTMIVROLTK-UHFFFAOYSA-N,CCCCCCCCCC(=O)N(C)C,-2.7681111795,-3.12
A-979,ethenylbenzene,"InChI=1S/C8H8/c1-2-8-6-4-3-5-7-8/h2-7H,1H2",PPBRXRYQALVLMV-UHFFFAOYSA-N,C=Cc1ccccc1,-2.4861886969,-3
A-980,"(2E)-3,7-dimethylocta-2,6-dien-1-yl acetate","InChI=1S/C12H20O2/c1-10(2)6-5-7-11(3)8-9-14-12(4)13/h6,8H,5,7,9H2,1-4H3/b11-8-",HIGQPQRQIQDZMP-FLIBITNWSA-N,CC(=O)OC\C=C(C)/CCC=C(C)C,-3.7518184072,-3.01
A-981,2-[2-(benzoyloxy)ethoxy]ethyl benzoate,"InChI=1S/C18H18O5/c19-17(15-7-3-1-4-8-15)22-13-11-21-12-14-23-18(20)16-9-5-2-6-10-16/h1-10H,11-14H2",NXQMCAOPTPLPRL-UHFFFAOYSA-N,O=C(OCCOCCOC(=O)c1ccccc1)c2ccccc2,-3.9621013839,-4.75
A-982,4-[(E)-2-phenyldiazen-1-yl]aniline,"InChI=1S/C12H11N3/c13-10-6-8-12(9-7-10)15-14-11-4-2-1-3-5-11/h1-9H,13H2",QPQKUYVSJWQSDY-UHFFFAOYSA-N,Nc1ccc(cc1)N=Nc2ccccc2,-3.7597030757,-3.82
A-983,4-methylpent-1-ene,"InChI=1S/C6H12/c1-4-5-6(2)3/h4,6H,1,5H2,2-3H3",WSSSPWUEQFSQQG-UHFFFAOYSA-N,CC(C)CC=C,-3.3923616684,-3.05
A-984,carbon,InChI=1S/CH4/h1H4,VNWKTOKETHGBQD-UHFFFAOYSA-N,C,-0.6748297399,-3.07
A-985,"2,4,6-trichloro-1,3,5-triazine",InChI=1S/C3Cl3N3/c4-1-7-2(5)9-3(6)8-1,MGNCLNQXLYJVJD-UHFFFAOYSA-N,Clc1nc(Cl)nc(Cl)n1,-2.7368748327,-1.26
A-986,"(2,2,3-trimethylcyclopent-3-en-1-yl)acetonitrile","InChI=1S/C10H15N/c1-8-4-5-9(6-7-11)10(8,2)3/h4,9H,5-6H2,1-3H3",YYJOTFQPYNOYAB-UHFFFAOYSA-N,CC1=CCC(CC#N)C1(C)C,-2.6475372328,-2.1
A-987,2-[(2-hydroxyethyl)(phenyl)amino]ethan-1-ol,"InChI=1S/C10H15NO2/c12-8-6-11(7-9-13)10-4-2-1-3-5-10/h1-5,12-13H,6-9H2",OJPDDQSCZGTACX-UHFFFAOYSA-N,OCCN(CCO)c1ccccc1,-0.7344956053,-0.29
A-988,2-tert-butyl-4-methylphenol,"InChI=1S/C11H16O/c1-8-5-6-10(12)9(7-8)11(2,3)4/h5-7,12H,1-4H3",IKEHOXWJQXIQAG-UHFFFAOYSA-N,Cc1ccc(O)c(c1)C(C)(C)C,-2.6917536232,-2.77
A-989,"N,N,N-trimethylanilinium chloride","InChI=1S/C9H14N.ClH/c1-10(2,3)9-7-5-4-6-8-9;/h4-8H,1-3H3;1H/q+1;/p-1",MQAYPFVXSPHGJM-UHFFFAOYSA-M,[Cl-].C[N+](C)(C)c1ccccc1,0.2877472965,-4.43
A-990,"1,3,3-trimethyl-2-oxabicyclo[2.2.2]octane 2-(4-methylcyclohex-3-en-1-yl)propan-2-yl acetate","InChI=1S/C12H20O2.C10H18O/c1-9-5-7-11(8-6-9)12(3,4)14-10(2)13;1-9(2)8-4-6-10(3,11-9)7-5-8/h5,11H,6-8H2,1-4H3;8H,4-7H2,1-3H3",GBIJCMYLVWYAKU-UHFFFAOYSA-N,CC(=O)OC(C)(C)C1CCC(=CC1)C.CC23CCC(CC2)C(C)(C)O3,-3.0213590642,-3.14
A-991,"tris(prop-2-en-1-yloxy)-1,3,5-triazine","InChI=1S/C12H15N3O3/c1-4-7-16-10-13-11(17-8-5-2)15-12(14-10)18-9-6-3/h4-6H,1-3,7-9H2",BJELTSYBAHKXRW-UHFFFAOYSA-N,C=CCOc1nc(OCC=C)nc(OCC=C)n1,-2.8742257802,-2.03
A-992,3-[hydroxy(phenyl)phosphoryl]propanoic acid,"InChI=1S/C9H11O4P/c10-9(11)6-7-14(12,13)8-4-2-1-3-5-8/h1-5H,6-7H2,(H,10,11)(H,12,13)",MORLYCDUFHDZKO-UHFFFAOYSA-N,OC(=O)CC[P](O)(=O)c1ccccc1,-0.8095941907,-1.53
A-993,valeric acid,"InChI=1S/C5H10O2/c1-2-3-4-5(6)7/h2-4H2,1H3,(H,6,7)",NQPDZGIKBAWPEJ-UHFFFAOYSA-N,CCCCC(O)=O,-0.490652149,-0.4
A-994,3-methyl-4-phenylbutan-2-ol,"InChI=1S/C11H16O/c1-9(10(2)12)8-11-6-4-3-5-7-11/h3-7,9-10,12H,8H2,1-2H3",VSIXJPFQJMODCS-UHFFFAOYSA-N,CC(O)C(C)Cc1ccccc1,-1.6969729899,-2.41
A-995,"1,3-diethyl 2-butylpropanedioate","InChI=1S/C11H20O4/c1-4-7-8-9(10(12)14-5-2)11(13)15-6-3/h9H,4-8H2,1-3H3",RPNFNBGRHCUORR-UHFFFAOYSA-N,CCCCC(C(=O)OCC)C(=O)OCC,-2.8164963969,-2.18
A-996,"2-(2-undecyl-4,5-dihydro-1H-imidazol-1-yl)ethanol","InChI=1S/C16H32N2O/c1-2-3-4-5-6-7-8-9-10-11-16-17-12-13-18(16)14-15-19/h19H,2-15H2,1H3",QNDGQRJVVZJMJO-UHFFFAOYSA-N,CCCCCCCCCCCC1=NCCN1CCO,-3.8986556211,-4.04
A-997,1-chloro-4-(trifluoromethyl)benzene,"InChI=1S/C7H4ClF3/c8-6-3-1-5(2-4-6)7(9,10)11/h1-4H",QULYNCCPRWKEMF-UHFFFAOYSA-N,FC(F)(F)c1ccc(Cl)cc1,-3.7276952246,-2.7
A-998,4-(4-hydroxyphenyl)phenol,"InChI=1S/C12H10O2/c13-11-5-1-9(2-6-11)10-3-7-12(14)8-4-10/h1-8,13-14H",VCCBEIPGXKNHFW-UHFFFAOYSA-N,Oc1ccc(cc1)c2ccc(O)cc2,-3.7423730992,-2.81
A-999,"1,4-bis[(E)-prop-1-enoxy]cyclohexane 1,4-di(prop-1-enoxy)cyclohexane","InChI=1S/C12H20O2/c1-3-9-13-11-5-7-12(8-6-11)14-10-4-2/h3-4,9-12H,5-8H2,1-2H3/b9-3+,10-4+",TXHDDWGFTSDFEB-LQIBPGRFSA-N,C\C=C\OC1CCC(CC1)O\C=C\C,-3.9037320907,-3.57
A-1000,"1,7-dioxacycloheptadecan-8-one",InChI=1S/C15H28O3/c16-15-11-7-4-2-1-3-5-8-12-17-13-9-6-10-14-18-15/h1-14H2,MKEIDVFLAWJKMY-UHFFFAOYSA-N,O=C1CCCCCCCCCOCCCCCO1,-3.8838494997,-4.67
A-1001,"1,4-bis[(E)-prop-1-enoxy]cyclohexane 1,4-di(prop-1-enoxy)cyclohexane","InChI=1S/C12H20O2/c1-3-9-13-11-5-7-12(8-6-11)14-10-4-2/h3-4,9-12H,5-8H2,1-2H3/b9-3+,10-4+",TXHDDWGFTSDFEB-LQIBPGRFSA-N,C\C=C\OC1CCC(CC1)O\C=C\C,-3.9504754942,-3.57
A-1002,9-Methylnonadecane,"InChI=1S/C20H42/c1-4-6-8-10-12-13-15-17-19-20(3)18-16-14-11-9-7-5-2/h20H,4-19H2,1-3H3",FFVPRSKCTDQLBP-UHFFFAOYSA-N,CCCCCCCCCCC(C)CCCCCCCC,-6.4511045339,-7.6
A-1003,(E)-(carbamoylimino)urea; (Z)-(carbamoylimino)urea,"InChI=1S/C2H4N4O2/c3-1(7)5-6-2(4)8/h(H2,3,7)(H2,4,8)",XOZUGNYVDXMRKW-UHFFFAOYSA-N,NC(=O)N=NC(N)=O,-3.5462434596,-1.47
A-1004,"2,4-di-tert-butylphenol","InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(c1)C(C)(C)C,-3.7960463334,-3.82
A-1005,3-(4-tert-butylphenyl)-2-methylpropanal,"InChI=1S/C14H20O/c1-11(10-15)9-12-5-7-13(8-6-12)14(2,3)4/h5-8,10-11H,9H2,1-4H3",SDQFDHOLCGWZPU-UHFFFAOYSA-N,CC(Cc1ccc(cc1)C(C)(C)C)C=O,-3.7917820609,-4.51
A-1006,3-amino-4-methoxy-N-phenylbenzamide,"InChI=1S/C14H14N2O2/c1-18-13-8-7-10(9-12(13)15)14(17)16-11-5-3-2-4-6-11/h2-9H,15H2,1H3,(H,16,17)",LHMQDVIHBXWNII-UHFFFAOYSA-N,COc1ccc(cc1N)C(=O)Nc2ccccc2,-3.86580004,-3.53
A-1007,methanidylidyneoxidanium,InChI=1S/CO/c1-2,UGFAIRIUMAVXCW-UHFFFAOYSA-N,[C-]#[O+],-2.9287991689,-1.11
A-1008,furan-2-carboxylic acid,"InChI=1S/C5H4O3/c6-5(7)4-2-1-3-8-4/h1-3H,(H,6,7)",SMNDYUVBFMFKNZ-UHFFFAOYSA-N,OC(=O)c1occc1,0.468496284,-0.62
A-1009,2-chloro-2-methylbutane,"InChI=1S/C5H11Cl/c1-4-5(2,3)6/h4H2,1-3H3",CRNIHJHMEQZAAS-UHFFFAOYSA-N,CCC(C)(C)Cl,-2.5105450102,-2.74
A-1010,3-oxo-N-[4-(3-oxobutanamido)phenyl]butanamide,"InChI=1S/C14H16N2O4/c1-9(17)7-13(19)15-11-3-5-12(6-4-11)16-14(20)8-10(2)18/h3-6H,7-8H2,1-2H3,(H,15,19)(H,16,20)",OWGNKUKYZPVEFS-UHFFFAOYSA-N,CC(=O)CC(=O)Nc1ccc(NC(=O)CC(C)=O)cc1,-2.9241724122,-3.66
A-1011,"2,2',2'',2'''-(ethane-1,2-diyldinitrilo)tetraacetonitrile",InChI=1S/C10H12N6/c11-1-5-15(6-2-12)9-10-16(7-3-13)8-4-14/h5-10H2,FDWRKVKXYZRYOD-UHFFFAOYSA-N,N#CCN(CCN(CC#N)CC#N)CC#N,-2.8204043469,-2.14
A-1012,"1,3-diphenylguanidine","InChI=1S/C13H13N3/c14-13(15-11-7-3-1-4-8-11)16-12-9-5-2-6-10-12/h1-10H,(H3,14,15,16)",OWRCNXZUPFZXOS-UHFFFAOYSA-N,NC(Nc1ccccc1)=Nc2ccccc2,-2.81295036,-3.1
A-1013,tert-butyl benzenecarboperoxoate,"InChI=1S/C11H14O3/c1-11(2,3)14-13-10(12)9-7-5-4-6-8-9/h4-8H,1-3H3",GJBRNHKUVLOCEB-UHFFFAOYSA-N,CC(C)(C)OOC(=O)c1ccccc1,-2.7764329492,-3.33
A-1014,"1,1-difluoroethane","InChI=1S/C2H4F2/c1-2(3)4/h2H,1H3",NPNPZTNLOVBDOC-UHFFFAOYSA-N,CC(F)F,-1.3147228436,0
A-1015,"3,7-dimethyloctan-3-ol","InChI=1S/C10H22O/c1-5-10(4,11)8-6-7-9(2)3/h9,11H,5-8H2,1-4H3",DLHQZZUEERVIGQ-UHFFFAOYSA-N,CCC(C)(O)CCCC(C)C,-2.6942897822,-2.65
A-1016,"5-methoxy-1,3-dihydro-2H-benzimidazole-2-thione","InChI=1S/C8H8N2OS/c1-11-5-2-3-6-7(4-5)10-8(12)9-6/h2-4H,1H3,(H2,9,10,12)",KOFBRZWVWJCLGM-UHFFFAOYSA-N,COc1ccc2NC(=S)Nc2c1,-2.7506819237,-2.62
A-1017,"6-phenyl-1,3,5-triazine-2,4-diamine","InChI=1S/C9H9N5/c10-8-12-7(13-9(11)14-8)6-4-2-1-3-5-6/h1-5H,(H4,10,11,12,13,14)",GZVHEAJQGPRDLQ-UHFFFAOYSA-N,Nc1nc(N)nc(n1)c2ccccc2,-2.7671697856,-1.59
A-1018,bromo(trifluoro)methane,"InChI=1S/CBrF3/c2-1(3,4)5",RJCQBQGAPKAMLL-UHFFFAOYSA-N,FC(F)(F)Br,-2.6677709688,-1.22
A-1019,ethenylbenzene,"InChI=1S/C8H8/c1-2-8-6-4-3-5-7-8/h2-7H,1H2",PPBRXRYQALVLMV-UHFFFAOYSA-N,C=Cc1ccccc1,-2.5125176357,-3
A-1020,"zinc bis(O,O-diisooctyl) bis(dithiophosphate)","InChI=1S/2C16H35O2PS2.Zn/c2*1-15(2)11-7-5-9-13-17-19(20,21)18-14-10-6-8-12-16(3)4;/h2*15-16H,5-14H2,1-4H3,(H,20,21);/q;;+2/p-2",SXYOAESUCSYJNZ-UHFFFAOYSA-L,[Zn++].CC(C)CCCCCO[P]([S-])(=S)OCCCCCC(C)C.CC(C)CCCCCO[P]([S-])(=S)OCCCCCC(C)C,-4.3707014658,-7.88
A-1021,2-({[6-(oxiran-2-ylmethoxy)naphthalen-1-yl]oxy}methyl)oxirane,"InChI=1S/C16H16O4/c1-2-11-6-12(17-7-13-8-18-13)4-5-15(11)16(3-1)20-10-14-9-19-14/h1-6,13-14H,7-10H2",MEVBAGCIOOTPLF-UHFFFAOYSA-N,C1OC1COc2ccc3c(OCC4CO4)cccc3c2,-3.9191737976,-4.4
A-1022,"(2E)-3,7-dimethylocta-2,6-dien-1-yl formate","InChI=1S/C11H18O2/c1-10(2)5-4-6-11(3)7-8-13-9-12/h5,7,9H,4,6,8H2,1-3H3/b11-7+",FQMZVFJYMPNUCT-YRNVUSSQSA-N,CC(C)=CCC\C(C)=C\COC=O,-3.7461507617,-2.77
A-1023,pentalead tetraoxide sulphate,"InChI=1S/H2O4S.4H2O.5Pb/c1-5(2,3)4;;;;;;;;;/h(H2,1,2,3,4);4*1H2;;;;;/p-2",BKMAZJUOHZYBFP-UHFFFAOYSA-L,O.O.O.O.[Pb].[Pb].[Pb].[Pb].[Pb].[O-][S]([O-])(=O)=O,-4.5661230993,
A-1024,"(3E)-4-(2,5,6,6-tetramethylcyclohex-2-en-1-yl)but-3-en-2-one","InChI=1S/C14H22O/c1-10-6-7-11(2)14(4,5)13(10)9-8-12(3)15/h6,8-9,11,13H,7H2,1-5H3/b9-8+/t11-,13+/m1/s1",JZQOJFLIJNRDHK-UZPJXDOOSA-N,C[C@@H]1CC=C(C)[C@H](\C=C\C(C)=O)C1(C)C,-3.8026769123,-3.94
A-1025,cyclohexylmethyl-dimethoxysilane,"InChI=1S/C9H20O2Si/c1-10-12(11-2)8-9-6-4-3-5-7-9/h9,12H,3-8H2,1-2H3",XRLIOAUFFCHSIC-UHFFFAOYSA-N,CO[SiH](CC1CCCCC1)OC,-3.0959725365,-2.73
A-1026,cobalt(2+) oxalate,"InChI=1S/C2H2O4.Co/c3-1(4)2(5)6;/h(H,3,4)(H,5,6);/q;+2/p-2",MULYSYXKGICWJF-UHFFFAOYSA-L,[Co++].[O-]C(=O)C([O-])=O,-3.6593166741,-0.97
